name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought,avg_gpa,event_score,has_backlog,gpa_trend,risk_probability,predicted_risk_probability
Pranav Mhatre,20,1,1,2,84.83,8.83,6.57,7.0,7.67,9.7,1.0,never,0,7.953999999999999,0,1,0.8699999999999992,0.34455383137737505,0.341564471249055
Tejas Gawande,19,0,4,1,67.56,9.23,8.03,6.03,6.14,9.07,1.0,never,0,7.7,0,1,-0.16000000000000014,0.4528018729177296,0.4505032675273307
Aarav Tiwari,20,1,2,2,84.8,10.0,4.83,6.17,8.77,6.58,2.0,rarely,0,7.2700000000000005,1,1,-3.42,0.44181649008013923,0.44490024862424726
Shreya Sheikh,21,0,4,0,94.72,7.7,8.44,6.03,7.47,7.87,1.0,never,0,7.502,0,1,0.16999999999999993,0.3542936038658942,0.3484313997555977
Ishaan George,22,1,0,0,72.58,5.31,6.9,5.19,7.91,7.1,0.0,regularly,0,6.482000000000001,3,0,1.79,0.3213074406459163,0.3238730926793421
Ritika Chaudhary,18,1,4,1,70.36,6.1,7.38,8.61,4.75,7.14,2.0,occasionally,0,6.795999999999999,2,1,1.04,0.5037068163400066,0.49701824128075295
Aarav Sawant,20,1,4,2,79.03,7.23,8.19,6.92,6.29,8.78,2.0,rarely,0,7.481999999999999,1,1,1.549999999999999,0.4423417474562536,0.4546443560945706
Sneha Patankar,22,1,4,0,88.82,6.35,7.17,6.26,6.15,7.41,1.0,rarely,0,6.668000000000001,1,1,1.0600000000000005,0.4209562685715999,0.42012927818261686
Tanya Das,21,0,3,0,70.4,8.1,7.14,4.99,5.92,6.37,3.0,rarely,0,6.504,1,1,-1.7299999999999995,0.6736500885433863,0.6794746776720157
Aanya Jain,19,0,0,2,73.46,6.79,5.22,8.26,6.6,6.11,2.0,regularly,0,6.595999999999999,3,1,-0.6799999999999997,0.4537323288411323,0.4654530911440226
Gauri George,22,1,3,1,68.84,6.51,7.16,7.27,4.46,8.53,1.0,never,0,6.786,0,1,2.0199999999999996,0.5567728186811538,0.5561032186382396
Anjali Sethi,22,1,1,2,72.58,7.13,8.82,9.44,7.03,7.5,0.0,never,0,7.984,0,0,0.3700000000000001,0.3210673229882642,0.32966638502089823
Nisha Pinto,20,0,0,0,72.64,5.68,6.57,7.0,6.57,6.89,4.0,regularly,1,6.542,3,1,1.21,0.6139808506168022,0.6052348598175424
Shivansh Mhatre,21,0,1,2,100.0,4.83,6.38,6.19,6.48,8.22,2.0,rarely,0,6.42,1,1,3.3900000000000006,0.4754329621514542,0.5022054151136677
Om Tiwari,22,0,3,2,76.28,7.07,7.59,8.15,4.81,6.79,1.0,regularly,0,6.882000000000001,3,1,-0.28000000000000025,0.3316625146321696,0.33111477336809186
Nandini Inamdar,21,0,2,0,67.15,6.96,5.91,7.0,6.94,8.97,0.0,never,1,7.156000000000001,0,0,2.0100000000000007,0.4449230122760151,0.438809483543191
Varun Tiwari,20,1,3,1,56.33,4.44,10.0,8.27,7.27,6.93,1.0,regularly,0,7.382,3,1,2.4899999999999993,0.36145211153465195,0.36457697268304623
Varun Saxena,22,1,0,2,77.45,6.99,5.34,8.16,6.06,5.7,1.0,rarely,0,6.45,1,1,-1.29,0.49831917639643425,0.5025749743174173
Hetal Kadam,19,0,1,2,62.06,9.35,6.71,8.14,8.32,7.01,0.0,regularly,0,7.905999999999999,3,0,-2.34,0.19770687636942105,0.21213736387077706
Ananya Reddy,19,0,2,0,93.21,5.96,8.74,7.0,8.45,5.27,0.0,occasionally,0,7.0840000000000005,2,0,-0.6900000000000004,0.21618092865504088,0.2158603574579639
Diya Sheikh,20,0,0,0,100.0,7.94,9.07,7.81,7.47,7.95,0.0,never,0,8.048,0,0,0.009999999999999787,0.18993306720292935,0.21964467356230338
Bhakti Banerjee,21,0,3,0,84.42,7.54,6.995,5.68,7.76,7.01,0.0,rarely,0,6.997,1,0,-0.5300000000000002,0.3262298526277876,0.32962833014100357
Trisha Gadkari,20,0,3,0,75.89,6.59,6.995,7.0,6.51,5.34,1.0,occasionally,0,6.487,2,1,-1.25,0.44087102680313345,0.4396874414848068
Ansh Bhatt,19,1,3,0,81.09,9.16,8.49,7.25,6.41,7.97,2.0,occasionally,0,7.856,2,1,-1.1900000000000004,0.3281357865354023,0.3342996202493062
Bhavesh Arora,18,1,0,0,77.77,5.74,7.25,8.27,4.74,5.57,2.0,regularly,0,6.314,3,1,-0.16999999999999993,0.46818441036107694,0.47465071027272926
Rekha George,21,0,1,2,66.68,8.71,8.11,8.16,8.48,7.11,0.0,never,0,8.114,0,0,-1.6000000000000005,0.3320226911186479,0.33435511163562254
Deepak Pawar,22,1,0,0,100.0,6.51,4.09,6.96,6.91,8.33,0.0,rarely,0,6.56,1,0,1.8200000000000003,0.30855119008314075,0.3213149928119981
Heena Khan,18,0,0,1,72.58,8.48,6.62,6.52,7.58,6.56,1.0,rarely,0,7.152000000000001,1,1,-1.9200000000000008,0.4359636221748655,0.43538094781489783
Chirag Gawande,22,0,0,0,85.09,6.8,7.45,6.3,6.59,9.36,1.0,regularly,0,7.3,3,1,2.5599999999999996,0.24181348860941856,0.24572735966538928
Siddharth Inamdar,18,1,4,1,70.34,7.05,5.8,7.89,6.38,6.73,1.0,rarely,0,6.769999999999999,1,1,-0.3199999999999994,0.4919110364078399,0.49498587607615746
Sneha Salunkhe,18,1,1,2,72.58,7.53,7.74,7.44,6.87,6.41,1.0,never,0,7.198,0,1,-1.12,0.4904703304619263,0.48994212627333333
Rudra Naik,21,0,0,2,72.58,6.71,6.995,8.18,6.11,4.41,1.0,occasionally,0,6.481,2,1,-2.3,0.456493681904133,0.45403530821855537
Sonal D'Souza,20,0,3,1,83.87,9.39,7.43,7.92,8.51,7.01,1.0,regularly,0,8.052,3,1,-2.380000000000001,0.15702194075096793,0.15829155074321133
Tanya Pinto,20,0,0,1,69.04,7.37,7.18,6.26,9.89,7.21,2.0,never,0,7.582000000000001,0,1,-0.16000000000000014,0.5353423177356903,0.5356032220228907
Jay Tiwari,22,0,2,0,83.37,8.08,6.995,7.0,5.76,8.49,1.0,never,0,7.265000000000001,0,1,0.41000000000000014,0.4338475853168051,0.433834708521682
Parth Mhatre,19,0,0,1,81.74,7.24,5.11,6.98,6.88,6.35,0.0,regularly,0,6.5120000000000005,3,0,-0.8900000000000006,0.2764654680793588,0.28395092064089494
Sejal Trivedi,19,0,4,1,93.78,6.36,7.27,8.01,6.26,9.63,1.0,occasionally,0,7.506,2,1,3.2700000000000005,0.23798661344058578,0.23725184476536942
Palak Shah,22,1,0,2,89.31,6.95,5.99,7.48,7.01,7.22,1.0,occasionally,0,6.93,2,1,0.2699999999999996,0.32726536002641293,0.31855327038124615
Kunal Pillai,21,1,4,0,62.72,7.06,7.4,7.0,5.06,7.01,2.0,occasionally,0,6.706,2,1,-0.04999999999999982,0.5489089653930425,0.5527002255425933
Reyansh Inamdar,20,1,0,0,62.66,8.58,6.0,8.9,8.26,6.62,1.0,regularly,0,7.672,3,1,-1.96,0.2981360866824744,0.2976002741502521
Aniket Sethi,18,0,1,2,51.82,7.28,5.56,6.99,8.87,7.74,0.0,never,1,7.287999999999999,0,0,0.45999999999999996,0.4980940660923853,0.5012965506522877
Rahul Jain,18,0,2,2,53.05,6.12,7.29,4.95,6.49,8.49,1.0,regularly,0,6.668000000000001,3,1,2.37,0.4619413512621183,0.4614070553532976
Diya Chowdhury,18,1,2,1,75.21,5.86,6.51,7.82,7.13,7.7,1.0,never,0,7.0040000000000004,0,1,1.8399999999999999,0.501920941261218,0.5021240303886859
Manav Rane,20,0,2,0,76.57,6.74,5.67,8.7,6.36,5.3,0.0,regularly,0,6.553999999999999,3,0,-1.4400000000000004,0.29469940270732664,0.3003358045229327
Vivek Pinto,20,1,1,2,68.55,7.1,5.34,8.66,7.81,7.01,1.0,occasionally,0,7.184,2,1,-0.08999999999999986,0.3902362157457154,0.38940743374228476
Sai Tiwari,19,0,0,0,86.17,7.08,8.57,6.27,6.94,7.01,1.0,regularly,0,7.174000000000001,3,1,-0.07000000000000028,0.2520785184740521,0.2554589073813968
Dhruv Kapoor,18,0,3,2,64.86,7.04,5.7,5.7,7.82,5.62,2.0,occasionally,0,6.376,2,1,-1.42,0.5788936578923672,0.5784440275183501
Gauri Rao,18,0,1,2,57.03,5.98,5.89,6.57,6.01,7.85,1.0,occasionally,0,6.460000000000001,2,1,1.8699999999999992,0.5290242218687156,0.5221662747042153
Anjali Qureshi,20,0,1,1,97.46,6.39,4.9,7.0,6.61,9.76,0.0,rarely,0,6.9319999999999995,1,0,3.37,0.2753249092055107,0.2986014715778949
Kavya Rao,20,0,3,1,82.37,6.54,7.3,9.39,10.0,7.73,3.0,regularly,0,8.192000000000002,3,1,1.1900000000000004,0.29704054986943573,0.3152792256622885
Ritika Mhatre,22,1,2,1,72.58,6.99,7.8,5.69,6.54,7.83,1.0,never,0,6.970000000000001,0,1,0.8399999999999999,0.5178437434342827,0.5141697335440372
Jinal Qureshi,22,1,1,2,100.0,9.18,7.05,6.71,7.32,7.29,1.0,rarely,0,7.510000000000001,1,1,-1.8899999999999997,0.26953207071465,0.280034535265225
Heena Sheikh,19,0,4,0,83.7,8.21,5.21,8.22,7.01,8.62,0.0,rarely,0,7.453999999999999,1,0,0.40999999999999837,0.27460455623255403,0.28490983093896055
Sumit Ghosh,19,1,4,0,72.25,7.08,6.23,5.8,5.68,8.5,1.0,regularly,0,6.6579999999999995,3,1,1.42,0.3766995827955699,0.3758663473352622
Bhakti Sethi,18,1,2,2,78.97,8.14,6.13,5.47,6.7,7.01,1.0,occasionally,0,6.6899999999999995,2,1,-1.1300000000000008,0.40263228982201277,0.40978480890264746
Laksh Naidu,18,1,4,2,56.25,8.66,8.38,5.58,7.63,8.82,0.0,occasionally,0,7.813999999999998,2,0,0.16000000000000014,0.294939520364979,0.2925933869255422
Pooja Banerjee,22,0,2,2,72.58,6.8,7.49,6.95,7.14,5.87,2.0,occasionally,0,6.85,2,1,-0.9299999999999997,0.487228742083621,0.4827415574044906
Amit Mehta,18,0,0,2,100.0,5.02,7.2,6.84,5.79,7.01,1.0,never,1,6.372,0,1,1.9900000000000002,0.4661884323318426,0.45480049917317844
Jay Khan,21,1,2,0,90.71,8.4,6.72,6.95,5.16,7.62,2.0,never,0,6.970000000000001,0,1,-0.7800000000000002,0.5112555152024492,0.5010054664664341
Sonal Jain,18,1,0,0,81.31,9.04,6.98,7.87,6.61,7.31,1.0,rarely,0,7.562,1,1,-1.7299999999999995,0.34743524326920183,0.3509156821937756
Siddharth Jain,20,0,1,2,100.0,8.66,5.45,7.83,6.4,7.32,0.0,occasionally,0,7.132,2,0,-1.3399999999999999,0.1798481255815349,0.17938205576608135
Sejal Katpara,18,1,1,1,83.52,6.16,5.96,9.05,6.64,8.94,0.0,regularly,0,7.35,3,0,2.7799999999999994,0.16784224269892248,0.1708882367922305
Pooja George,19,0,0,1,70.94,8.07,4.81,6.93,6.43,7.01,1.0,occasionally,0,6.65,2,1,-1.0600000000000005,0.4435873578053246,0.44122210974224163
Mayank Shah,22,0,4,0,97.05,8.29,9.84,6.06,5.34,7.01,1.0,rarely,0,7.308,1,1,-1.2799999999999994,0.3070654620764175,0.32293387050801015
Mansi Mishra,22,0,4,0,79.95,8.07,7.0,8.53,5.62,7.14,1.0,regularly,0,7.272,3,1,-0.9300000000000006,0.26831647507278555,0.26519639469002537
Pooja Chaudhary,19,1,1,1,72.58,6.17,6.995,7.95,6.98,7.3,1.0,regularly,0,7.078999999999999,3,1,1.13,0.32466908785304804,0.3248402097197617
Sai Deshmukh,18,0,4,0,97.32,7.1,7.97,7.66,8.63,6.71,1.0,never,0,7.614,0,1,-0.3899999999999997,0.3291412792268211,0.3304784477101531
Aarav Kamble,19,1,2,0,72.58,4.43,7.64,7.0,6.44,6.2,2.0,regularly,0,6.3420000000000005,3,1,1.7700000000000005,0.4881892127142299,0.49021751070453357
Payal Inamdar,18,1,4,1,43.89,4.21,5.72,6.08,8.77,3.69,2.0,never,1,5.694,0,1,-0.52,0.8752438694960533,0.8547319340322902
Isha Dalvi,21,0,4,2,56.31,7.07,6.15,5.49,6.74,6.63,1.0,never,0,6.416000000000001,0,1,-0.4400000000000004,0.6576072275414951,0.6515903987771724
Monika Inamdar,22,0,3,2,35.46,7.0,7.39,8.11,5.78,7.1,1.0,never,1,7.0760000000000005,0,1,0.09999999999999964,0.6722393973046792,0.6307399423583562
Dhruv Sawant,22,1,0,2,96.96,8.2,7.34,7.0,7.45,7.47,2.0,rarely,0,7.492,1,1,-0.7299999999999995,0.3604166041360266,0.37676895938600496
Rahul Inamdar,19,0,4,0,87.73,4.3,6.27,7.25,8.44,6.41,2.0,regularly,0,6.534000000000001,3,1,2.1100000000000003,0.3969294954527717,0.42711549733577525
Siddharth Shinde,20,1,2,1,86.6,8.29,8.83,7.0,7.63,7.01,3.0,regularly,0,7.752,3,1,-1.2799999999999994,0.33082210283038693,0.34764833596804684
Sejal Joshi,19,1,2,1,77.86,8.13,5.76,7.48,9.17,7.01,0.0,never,0,7.51,0,0,-1.120000000000001,0.3542035597442746,0.3566527297019063
Komal Rane,22,0,4,1,59.88,6.56,5.31,7.02,8.08,5.91,3.0,never,1,6.575999999999999,0,1,-0.6499999999999995,0.7723984752528741,0.759113666695032
Chirag Naik,18,0,3,2,76.47,6.94,5.29,8.33,6.02,6.27,1.0,never,0,6.57,0,1,-0.6700000000000008,0.5483536933097217,0.548946706004401
Gauri Pillai,18,0,2,1,49.5,6.69,8.12,6.76,7.53,8.33,2.0,never,1,7.486,0,1,1.6399999999999997,0.6348410721253415,0.6390989746382375
Siddharth Bansal,22,0,2,1,53.53,9.28,6.13,7.28,6.54,7.71,5.0,regularly,1,7.388,3,1,-1.5699999999999994,0.6734850076537504,0.6775950188211246
Kavya Singh,20,0,2,2,73.54,6.4,6.995,6.28,4.83,7.01,1.0,regularly,0,6.303,3,1,0.6099999999999994,0.41351262118438026,0.4149887359761524
Pranav Yadav,18,0,3,0,82.5,5.32,7.44,7.0,7.75,8.06,1.0,regularly,0,7.114,3,1,2.74,0.27580514452081517,0.2704957074998222
Vivek Shah,19,0,2,1,67.41,6.38,7.18,7.21,7.06,7.11,2.0,regularly,0,6.9879999999999995,3,1,0.7300000000000004,0.43390761473121836,0.4331458604426723
Heena Patil,21,0,2,1,76.4,6.36,7.76,6.92,7.2,6.52,0.0,never,0,6.952,0,0,0.15999999999999925,0.42776960710748263,0.4316690777321735
Varun Kadam,21,1,0,1,55.98,7.05,7.67,3.96,6.64,7.01,0.0,never,0,6.465999999999999,0,0,-0.040000000000000036,0.5780532460905845,0.58363406518347
Vivaan Sawant,20,0,0,0,86.08,7.51,6.59,6.8,7.25,5.93,2.0,rarely,0,6.816,1,1,-1.58,0.49056037458354596,0.49229361400075694
Hitesh Shah,19,0,4,2,87.99,8.93,7.7,7.19,6.47,7.4,0.0,rarely,0,7.537999999999999,1,0,-1.5299999999999994,0.24520515052375666,0.24062599755664507
Ishaan Patel,18,1,4,0,56.23,6.75,6.1,6.79,5.14,6.41,0.0,never,1,6.238,0,0,-0.33999999999999986,0.6043011075426958,0.6000257206332504
Jay Patel,22,0,3,2,80.01,7.02,7.65,5.54,6.46,8.31,0.0,rarely,0,6.996,1,0,1.290000000000001,0.34620464027373404,0.3536933134087481
Saanvi Bansal,22,1,2,2,57.21,4.21,7.65,8.97,8.36,7.82,1.0,occasionally,0,7.401999999999999,2,1,3.6100000000000003,0.4151184080199299,0.41545890612588654
Kiara Shinde,18,1,4,1,77.05,7.02,6.58,9.53,6.53,9.21,1.0,regularly,0,7.774000000000001,3,1,2.1900000000000013,0.22110334063691192,0.22776858334023145
Sneha Varghese,19,0,1,2,80.6,6.15,7.52,3.85,7.05,8.61,2.0,occasionally,0,6.636,2,1,2.459999999999999,0.4768136386829546,0.47745986197535795
Shreya Mittal,18,0,1,2,73.78,5.95,8.15,7.28,6.74,3.91,2.0,never,0,6.406000000000001,0,1,-2.04,0.6551910436113695,0.6540384927806251
Shaurya Salunkhe,18,1,4,1,64.61,7.96,8.49,5.95,4.78,8.0,1.0,regularly,0,7.036,3,1,0.040000000000000036,0.3657141999579794,0.36258922772828767
Tanya Katpara,21,0,4,2,49.97,5.99,5.94,7.64,8.47,6.24,1.0,occasionally,0,6.856,2,1,0.25,0.5132665005852868,0.5096675964072308
Shruti Khan,18,1,3,2,60.0,6.06,7.84,7.22,7.52,8.64,0.0,occasionally,0,7.456,2,0,2.580000000000001,0.32103730828105764,0.3132481198654771
Khushi Wagh,18,0,0,2,87.19,8.44,6.74,5.14,6.64,7.3,0.0,regularly,0,6.851999999999999,3,0,-1.1399999999999997,0.2111084431371372,0.21968872485298585
Jay Lokhande,21,1,4,2,93.32,6.42,6.995,6.26,7.39,6.46,0.0,rarely,0,6.705,1,0,0.040000000000000036,0.3212173965242969,0.3235738754582822
Meera Pandey,19,1,3,2,72.58,8.35,6.02,6.0,6.83,6.26,0.0,rarely,0,6.691999999999998,1,0,-2.09,0.41615391541855523,0.41341727397796535
Divya Pillai,22,0,0,2,76.38,7.3,6.995,7.26,8.89,8.18,0.0,regularly,0,7.725,3,0,0.8799999999999999,0.15496593330732059,0.16800540420431426
Mayank Naik,21,0,1,1,72.14,6.4,6.23,5.78,8.13,6.23,1.0,occasionally,0,6.553999999999999,2,1,-0.16999999999999993,0.44971035807545695,0.4452679003148501
Rohan Inamdar,19,1,2,2,72.58,7.87,6.04,6.33,6.22,6.58,2.0,rarely,0,6.608,1,1,-1.29,0.5763123930726056,0.5815229537403819
Arjun Nikam,20,0,3,1,62.46,4.74,7.28,9.06,6.92,4.78,0.0,never,0,6.556,0,0,0.040000000000000036,0.5380736560914848,0.5406502085760404
Ansh Iyer,22,1,3,1,72.58,4.83,6.995,6.51,6.84,5.91,2.0,never,0,6.2170000000000005,0,1,1.08,0.6832848095566827,0.673554005260901
Khushi Kulkarni,19,1,2,2,84.97,7.11,6.78,6.63,6.71,7.01,0.0,rarely,0,6.848000000000001,1,0,-0.10000000000000053,0.34164240477834124,0.34152208931759415
Darshan Bansal,22,0,0,1,71.27,7.39,6.73,7.84,8.19,8.19,0.0,never,0,7.667999999999999,0,0,0.7999999999999998,0.3649038028634031,0.3538920718462885
Nisha Shah,19,0,3,0,86.36,6.5,9.27,7.67,5.4,7.58,0.0,rarely,0,7.283999999999999,1,0,1.08,0.28303868895758927,0.28725789786684414
Arnav Mukherjee,22,0,2,2,72.58,7.18,7.17,7.23,5.58,7.24,1.0,regularly,0,6.88,3,1,0.0600000000000005,0.3485607947894468,0.3478157207072197
Meera Reddy,22,1,1,0,58.6,6.01,8.43,8.84,7.65,6.75,1.0,occasionally,0,7.536,2,1,0.7400000000000002,0.3927724585046673,0.38735743997270045
Tanish Patel,20,0,3,1,50.85,7.09,6.78,5.53,7.81,7.49,0.0,never,1,6.94,0,0,0.40000000000000036,0.5442416784224269,0.5404103628171151
Isha Tiwari,20,0,4,0,60.87,6.47,6.35,9.22,7.19,6.66,1.0,never,1,7.178,0,1,0.1900000000000004,0.5455923402467209,0.5290576834391841
Sagar Ansari,22,1,4,2,72.58,6.2,6.995,5.82,6.67,6.28,0.0,rarely,1,6.393000000000001,1,0,0.08000000000000007,0.45205150523756626,0.4529511165896065
Riya Joshi,19,0,4,2,95.24,6.64,7.33,7.18,8.51,6.72,1.0,occasionally,0,7.275999999999999,2,1,0.08000000000000007,0.25902692319236437,0.2619960169164246
Nikhil Banerjee,19,0,4,1,74.15,8.46,4.66,7.17,4.82,7.91,1.0,rarely,0,6.603999999999999,1,1,-0.5500000000000007,0.494687396824444,0.4957792528173411
Tanvi Ansari,22,0,0,1,72.58,7.33,7.36,5.71,6.79,7.01,1.0,never,0,6.840000000000001,0,1,-0.3200000000000003,0.533451391181679,0.5297256113877729
Aanya Jadhav,18,0,3,1,99.74,8.28,6.12,7.43,5.45,7.69,0.0,rarely,0,6.994,1,0,-0.589999999999999,0.2576162319536573,0.26985757115346226
Trisha Shah,21,0,2,2,93.92,7.22,6.995,8.67,6.68,8.13,0.0,occasionally,0,7.539,2,0,0.910000000000001,0.15835759522165854,0.15911108645160893
Ritika Lokhande,18,0,4,2,66.31,6.73,7.76,6.39,6.86,7.33,0.0,never,0,7.014,0,0,0.5999999999999996,0.46575321907734785,0.4699742001335013
Parth Singh,18,1,3,2,60.54,6.29,6.87,7.1,6.38,6.57,1.0,regularly,0,6.641999999999999,3,1,0.28000000000000025,0.43134135726506,0.42919810283623394
Shaurya Ghosh,21,1,1,2,94.5,8.45,6.68,6.29,7.79,7.76,1.0,never,0,7.394,0,1,-0.6899999999999995,0.3682504427169312,0.36771756399782907
Shreya Bhatt,21,1,0,0,72.58,6.4,5.79,5.83,8.46,5.5,3.0,rarely,0,6.396000000000001,1,1,-0.9000000000000004,0.676801632800072,0.6782334514911819
Shivansh Thomas,19,0,2,2,98.52,5.97,7.63,5.63,7.63,6.61,1.0,never,0,6.694,0,1,0.6400000000000006,0.43419275444968036,0.4338248166875566
Tanish Arora,19,0,2,0,44.03,7.86,4.74,6.55,7.52,7.22,1.0,never,1,6.7780000000000005,0,1,-0.6400000000000006,0.6694330221808685,0.6603605764322876
Neha Lokhande,19,1,2,0,49.96,7.19,5.96,3.11,7.66,7.01,3.0,rarely,1,6.186,1,1,-0.1800000000000006,0.8038538884053187,0.7846674466650823
Riya Nikam,19,0,2,2,70.72,8.08,7.54,8.42,5.59,9.0,2.0,never,0,7.725999999999999,0,1,0.9199999999999999,0.5104901401686828,0.5115604691595893
Reyansh Joshi,19,1,1,1,96.65,4.35,6.34,7.0,7.26,7.09,0.0,never,0,6.407999999999999,0,0,2.74,0.4019119368490562,0.4095793094468403
Saloni Ansari,22,1,3,2,89.07,6.93,6.995,8.46,7.2,7.32,1.0,occasionally,0,7.381,2,1,0.39000000000000057,0.27419935768526577,0.27366160340144735
Sonal George,21,0,1,2,51.12,8.05,7.45,8.32,5.15,7.61,1.0,occasionally,0,7.316,2,1,-0.4400000000000004,0.45286190233214274,0.44591412833920696
Simran Deshmukh,20,0,3,0,83.15,6.71,7.06,5.91,8.41,7.8,0.0,occasionally,0,7.178,2,0,1.0899999999999999,0.25018759192004075,0.24779642061194443
Hetal Bansal,21,0,4,0,73.89,7.96,4.59,6.99,7.35,7.94,0.0,never,0,6.965999999999999,0,0,-0.019999999999999574,0.43738932076717596,0.4382469967735601
Khushi Pawar,22,0,3,0,72.58,5.9,8.63,8.4,7.16,7.1,1.0,rarely,0,7.438,1,1,1.1999999999999993,0.40162679713059396,0.4044082614054743
Monika Arora,18,0,1,2,98.38,5.7,6.48,4.11,6.05,6.78,0.0,never,1,5.824,0,0,1.08,0.4642374763634181,0.4497017859120562
Jay Bhatt,19,0,2,0,89.66,4.62,6.995,8.38,6.96,8.99,0.0,regularly,0,7.189,3,0,4.37,0.15952816880271325,0.16197896544157872
Rekha Naik,21,0,2,2,78.25,5.77,8.32,7.0,7.64,7.43,1.0,occasionally,0,7.231999999999999,2,1,1.6600000000000001,0.3408019929765585,0.3435426662773567
Chirag Pawar,20,0,1,2,100.0,6.23,5.98,7.1,8.42,9.73,0.0,rarely,0,7.492000000000002,1,0,3.5,0.19665636161719213,0.21336146951894516
Anjali Mathew,19,1,4,0,82.13,9.37,6.98,5.99,5.7,8.0,1.0,never,0,7.208000000000001,0,1,-1.3699999999999992,0.44627367410030894,0.4381484316457761
Shruti Shah,20,1,2,1,90.16,7.9,7.55,7.0,9.07,7.27,3.0,occasionally,0,7.758,2,1,-0.6300000000000008,0.3741033106222049,0.3800651136412615
Gauri Tiwari,18,0,4,0,72.28,6.41,5.5,7.03,4.52,7.01,1.0,regularly,0,6.093999999999999,3,1,0.5999999999999996,0.4442776960710749,0.4399418602022305
Hitesh Mukherjee,19,1,1,2,72.58,8.82,8.78,7.0,5.88,4.27,1.0,rarely,0,6.95,1,1,-4.550000000000001,0.4602155055977428,0.4563139594827328
Heena Gupta,18,0,2,2,73.84,5.57,8.74,9.17,4.98,5.77,0.0,occasionally,0,6.846000000000001,2,0,0.1999999999999993,0.3319626617042349,0.3320518120547133
Sonal Mukherjee,18,0,4,1,69.62,8.8,8.09,6.08,6.69,6.6,0.0,rarely,0,7.252,1,0,-2.200000000000001,0.362247501275625,0.3583415265905267
Akash Mathew,21,0,0,2,76.86,6.05,6.75,7.96,6.08,6.47,0.0,occasionally,0,6.662000000000001,2,0,0.41999999999999993,0.34045682384368325,0.3453749100483067
Muskan Chavan,18,1,0,1,54.21,4.61,6.995,7.33,3.0,6.25,1.0,rarely,0,5.6370000000000005,1,1,1.6399999999999997,0.7005582735540414,0.6610645502804315
Ansh Fernandes,19,1,3,2,77.93,6.88,7.52,3.96,7.82,7.01,1.0,occasionally,0,6.638,2,1,0.1299999999999999,0.41355764324519007,0.41850920689745974
Diya Das,19,0,0,1,68.95,5.48,8.84,7.16,6.29,6.72,0.0,regularly,0,6.898000000000001,3,0,1.2399999999999993,0.2877059759282047,0.283077640969816
Deepak Ghosh,18,0,3,2,68.61,7.57,5.35,6.68,7.03,4.92,0.0,never,0,6.3100000000000005,0,0,-2.6500000000000004,0.5399195605846865,0.5354800514444074
Bhavesh Thakur,22,1,0,1,52.35,7.63,6.88,9.73,8.07,7.69,1.0,never,0,8.0,0,1,0.0600000000000005,0.4852627787615932,0.484932751525853
Ishaan Patil,21,0,3,2,90.83,10.0,6.995,6.61,3.82,8.62,1.0,regularly,0,7.2090000000000005,3,1,-1.3800000000000008,0.2268961791277725,0.23322772172444342
Yash Kulkarni,21,0,2,1,92.21,6.13,9.14,5.79,6.58,7.07,1.0,never,0,6.942,0,1,0.9400000000000004,0.43282708527178315,0.43773938085995506
Sumit Varghese,22,1,0,0,82.36,6.61,6.74,7.6,6.36,7.01,2.0,rarely,0,6.864,1,1,0.39999999999999947,0.5015457574211364,0.5011369831165792
Karan Chitale,20,0,1,2,86.17,8.46,5.95,9.05,4.9,7.52,1.0,never,0,7.175999999999999,0,1,-0.9400000000000013,0.4319266440555873,0.42990405785468816
Krishna Shah,19,1,1,1,79.59,7.94,9.36,6.46,8.37,9.36,0.0,occasionally,0,8.298,2,0,1.419999999999999,0.13174955728306856,0.14443782724652807
Pranav Qureshi,22,1,3,2,72.58,6.3,5.59,6.76,9.48,4.8,1.0,never,0,6.586,0,1,-1.5,0.5639463337035147,0.5595871519856235
Akash Salunkhe,18,1,3,0,58.4,7.69,5.72,6.14,6.78,7.01,0.0,regularly,0,6.668000000000001,3,0,-0.6800000000000006,0.36281778071254905,0.36351490993474345
Nikhil Bose,22,1,0,0,77.45,6.56,6.33,5.83,8.0,6.79,0.0,regularly,0,6.702,3,0,0.23000000000000043,0.272968754689798,0.2766367841544215
Hetal Mittal,19,0,4,2,65.83,5.93,6.93,8.02,9.54,7.7,1.0,rarely,0,7.624,1,1,1.7700000000000005,0.4096857460155476,0.41142375750795734
Payal More,22,0,4,2,59.16,6.98,4.95,7.98,8.41,7.58,1.0,occasionally,0,7.18,2,1,0.5999999999999996,0.4329921661614191,0.42515127137458797
Sonal Pawar,18,0,3,2,57.44,6.0,6.23,6.02,5.72,9.55,1.0,occasionally,0,6.703999999999999,2,1,3.5500000000000007,0.49788396314193967,0.49284412300678354
Atharva Mhatre,20,0,3,1,52.66,7.11,6.14,5.12,8.6,8.42,2.0,never,1,7.078,0,1,1.3099999999999996,0.6695981030705045,0.6569147005481827
Dev Reddy,19,0,1,0,52.81,7.07,7.09,6.52,6.62,5.31,0.0,rarely,0,6.522,1,0,-1.7600000000000007,0.5255725305399644,0.5574196003766252
